item,price,holdEffect,holdEffectParam,pluckEffect,flingEffect,flingPower,naturalGiftPower,naturalGiftType,prevent_toss,selectable,fieldPocket,battlePocket,fieldUseFunc,battleUseFunc,partyUse,slp_heal,psn_heal,brn_heal,frz_heal,prz_heal,cfs_heal,inf_heal,guard_spec,revive,revive_all,level_up,evolve,atk_stages,def_stages,spatk_stages,spdef_stages,speed_stages,accuracy_stages,critrate_stages,pp_up,pp_max,pp_restore,pp_restore_all,hp_restore,hp_ev_up,atk_ev_up,def_ev_up,speed_ev_up,spatk_ev_up,spdef_ev_up,friendship_mod_lo,friendship_mod_med,friendship_mod_hi,hp_ev_up_param,atk_ev_up_param,def_ev_up_param,speed_ev_up_param,spatk_ev_up_param,spdef_ev_up_param,hp_restore_param,pp_restore_param,friendship_mod_lo_param,friendship_mod_med_param,friendship_mod_hi_param
ITEM_COIN_CASE,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,19,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_OLD_ROD,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,16,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_GOOD_ROD,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,17,0,0,true,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_SUPER_ROD,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,18,0,0,false,true,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_SPRAYDUCK,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,12,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_POFFIN_CASE,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,9,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_BICYCLE,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,4,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_SUITE_KEY,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_OAKS_LETTER,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_LUNAR_WING,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_MEMBER_CARD,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_AZURE_FLUTE,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,22,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_S_S__TICKET,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_CONTEST_PASS,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_MAGMA_STONE,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_PARCEL,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_COUPON_1,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_COUPON_2,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_COUPON_3,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_STORAGE_KEY,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_SECRETPOTION,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_VS__RECORDER,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,29,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_GRACIDEA,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,28,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_SECRET_KEY,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_APRICORN_BOX,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,23,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNOWN_REPORT,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,25,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_BERRY_POTS,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,24,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DOWSING_MCHN,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,26,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_BLUE_CARD,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_SLOWPOKETAIL,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_CLEAR_BELL,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_CARD_KEY,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_BASEMENT_KEY,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_SQUIRTBOTTLE,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_RED_SCALE,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_LOST_ITEM,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_PASS,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_MACHINE_PART,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_SILVER_WING,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_RAINBOW_WING,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_MYSTERY_EGG,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_RED_APRICORN,20,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_YLW_APRICORN,20,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_BLU_APRICORN,20,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_GRN_APRICORN,20,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_PNK_APRICORN,20,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_WHT_APRICORN,20,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_BLK_APRICORN,20,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_FAST_BALL,300,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_BALLS,1,0,1,0,false,false,false,false,true,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_LEVEL_BALL,300,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_BALLS,1,0,1,0,true,false,false,false,true,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_LURE_BALL,300,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_BALLS,1,0,1,0,false,true,false,false,true,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_HEAVY_BALL,300,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_BALLS,1,0,1,0,true,true,false,false,true,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_LOVE_BALL,300,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_BALLS,1,0,1,0,false,false,true,false,true,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_FRIEND_BALL,300,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_BALLS,1,0,1,0,true,false,true,false,true,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_MOON_BALL,300,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_BALLS,1,0,1,0,false,true,true,false,true,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_SPORT_BALL,300,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_BALLS,1,0,1,0,true,true,true,false,true,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_PARK_BALL,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,false,false,POCKET_BALLS,1,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_PHOTO_ALBUM,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_GB_SOUNDS,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,true,POCKET_KEY_ITEMS,0,27,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_TIDAL_BELL,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_RAGECANDYBAR,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_KEY_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_01,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_02,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_03,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_04,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_05,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_06,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_07,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_08,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_09,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_10,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_11,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_12,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_13,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_14,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_15,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_16,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_17,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_18,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_19,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_20,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_21,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_22,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_23,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_24,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
ITEM_DATA_CARD_25,0,HOLD_EFFECT_NONE,0,0,0,0,0,31,true,false,POCKET_ITEMS,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0
