mapname,rate_walk,rate_surf,rate_smash,rate_oldrod,rate_goodrod,rate_superrod,land_lvl0,land_lvl1,land_lvl2,land_lvl3,land_lvl4,land_lvl5,land_lvl6,land_lvl7,land_lvl8,land_lvl9,land_lvl10,land_lvl11,land_species_morn0,land_species_morn1,land_species_morn2,land_species_morn3,land_species_morn4,land_species_morn5,land_species_morn6,land_species_morn7,land_species_morn8,land_species_morn9,land_species_morn10,land_species_morn11,land_species_day0,land_species_day1,land_species_day2,land_species_day3,land_species_day4,land_species_day5,land_species_day6,land_species_day7,land_species_day8,land_species_day9,land_species_day10,land_species_day11,land_species_nite0,land_species_nite1,land_species_nite2,land_species_nite3,land_species_nite4,land_species_nite5,land_species_nite6,land_species_nite7,land_species_nite8,land_species_nite9,land_species_nite10,land_species_nite11,hoenn1,hoenn2,sinnoh1,sinnoh2,lvl_min_surf0,lvl_max_surf0,species_surf0,lvl_min_surf1,lvl_max_surf1,species_surf1,lvl_min_surf2,lvl_max_surf2,species_surf2,lvl_min_surf3,lvl_max_surf3,species_surf3,lvl_min_surf4,lvl_max_surf4,species_surf4,lvl_min_smash0,lvl_max_smash0,species_smash0,lvl_min_smash1,lvl_max_smash1,species_smash1,lvl_min_oldrod0,lvl_max_oldrod0,species_oldrod0,lvl_min_oldrod1,lvl_max_oldrod1,species_oldrod1,lvl_min_oldrod2,lvl_max_oldrod2,species_oldrod2,lvl_min_oldrod3,lvl_max_oldrod3,species_oldrod3,lvl_min_oldrod4,lvl_max_oldrod4,species_oldrod4,lvl_min_goodrod0,lvl_max_goodrod0,species_goodrod0,lvl_min_goodrod1,lvl_max_goodrod1,species_goodrod1,lvl_min_goodrod2,lvl_max_goodrod2,species_goodrod2,lvl_min_goodrod3,lvl_max_goodrod3,species_goodrod3,lvl_min_goodrod4,lvl_max_goodrod4,species_goodrod4,lvl_min_superrod0,lvl_max_superrod0,species_superrod0,lvl_min_superrod1,lvl_max_superrod1,species_superrod1,lvl_min_superrod2,lvl_max_superrod2,species_superrod2,lvl_min_superrod3,lvl_max_superrod3,species_superrod3,lvl_min_superrod4,lvl_max_superrod4,species_superrod4,swarm_species0,swarm_species1,swarm_species2,swarm_species3
D11R0105,10,5,0,25,50,75,37,40,34,34,38,38,39,38,37,38,40,40,SPECIES_DEWGONG,SPECIES_GOLBAT,SPECIES_PSYDUCK,SPECIES_SEEL,SPECIES_JYNX,SPECIES_GOLDUCK,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLDUCK,SPECIES_DEWGONG,SPECIES_JYNX,SPECIES_JYNX,SPECIES_DEWGONG,SPECIES_GOLBAT,SPECIES_PSYDUCK,SPECIES_SEEL,SPECIES_JYNX,SPECIES_GOLDUCK,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLDUCK,SPECIES_DEWGONG,SPECIES_JYNX,SPECIES_JYNX,SPECIES_DEWGONG,SPECIES_GOLBAT,SPECIES_PSYDUCK,SPECIES_SEEL,SPECIES_JYNX,SPECIES_GOLDUCK,SPECIES_GOLBAT,SPECIES_GOLBAT,SPECIES_GOLDUCK,SPECIES_DEWGONG,SPECIES_JYNX,SPECIES_JYNX,SPECIES_ABSOL,SPECIES_MAKUHITA,SPECIES_BRONZOR,SPECIES_CHINGLING,30,40,SPECIES_SEEL,30,40,SPECIES_HORSEA,35,45,SPECIES_SLOWBRO,50,50,SPECIES_SLOWBRO,35,45,SPECIES_SLOWBRO,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_KRABBY,10,10,SPECIES_KRABBY,20,20,SPECIES_MAGIKARP,20,20,SPECIES_PSYDUCK,20,20,SPECIES_KRABBY,20,20,SPECIES_HORSEA,20,20,SPECIES_KRABBY,40,40,SPECIES_GYARADOS,40,40,SPECIES_HORSEA,40,40,SPECIES_KINGLER,40,40,SPECIES_SEADRA,40,40,SPECIES_SEADRA,SPECIES_SEEL,SPECIES_SEEL,SPECIES_HORSEA,SPECIES_MAGIKARP
D41R0105,5,10,0,25,50,75,45,48,45,48,48,47,45,45,48,20,48,15,SPECIES_QUAGSIRE,SPECIES_STEELIX,SPECIES_QUAGSIRE,SPECIES_GOLDUCK,SPECIES_URSARING,SPECIES_URSARING,SPECIES_QUAGSIRE,SPECIES_QUAGSIRE,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_QUAGSIRE,SPECIES_STEELIX,SPECIES_QUAGSIRE,SPECIES_GOLDUCK,SPECIES_URSARING,SPECIES_URSARING,SPECIES_QUAGSIRE,SPECIES_QUAGSIRE,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_QUAGSIRE,SPECIES_STEELIX,SPECIES_QUAGSIRE,SPECIES_GOLDUCK,SPECIES_URSARING,SPECIES_URSARING,SPECIES_MISDREAVUS,SPECIES_MISDREAVUS,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_ABSOL,SPECIES_MAKUHITA,SPECIES_BRONZOR,SPECIES_CHINGLING,30,40,SPECIES_SEAKING,35,45,SPECIES_SEAKING,30,40,SPECIES_GOLDEEN,30,40,SPECIES_GOLDEEN,30,40,SPECIES_GOLDEEN,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_GOLDEEN,10,10,SPECIES_GOLDEEN,20,20,SPECIES_MAGIKARP,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,40,40,SPECIES_GOLDEEN,40,40,SPECIES_GOLDEEN,40,40,SPECIES_MAGIKARP,40,40,SPECIES_SEAKING,40,40,SPECIES_MAGIKARP,SPECIES_QUAGSIRE,SPECIES_SEAKING,SPECIES_GOLDEEN,SPECIES_MAGIKARP
D41R0106,10,10,0,25,50,75,45,48,46,48,48,50,45,45,48,20,48,15,SPECIES_QUAGSIRE,SPECIES_SNEASEL,SPECIES_TEDDIURSA,SPECIES_GOLDUCK,SPECIES_URSARING,SPECIES_URSARING,SPECIES_QUAGSIRE,SPECIES_QUAGSIRE,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_QUAGSIRE,SPECIES_SNEASEL,SPECIES_TEDDIURSA,SPECIES_GOLDUCK,SPECIES_URSARING,SPECIES_URSARING,SPECIES_QUAGSIRE,SPECIES_QUAGSIRE,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_QUAGSIRE,SPECIES_SNEASEL,SPECIES_TEDDIURSA,SPECIES_GOLDUCK,SPECIES_URSARING,SPECIES_URSARING,SPECIES_MISDREAVUS,SPECIES_MISDREAVUS,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_ABSOL,SPECIES_MAKUHITA,SPECIES_BRONZOR,SPECIES_CHINGLING,30,40,SPECIES_SEAKING,35,45,SPECIES_SEAKING,30,40,SPECIES_GOLDEEN,30,40,SPECIES_GOLDEEN,30,40,SPECIES_GOLDEEN,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_GOLDEEN,10,10,SPECIES_GOLDEEN,20,20,SPECIES_MAGIKARP,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,40,40,SPECIES_GOLDEEN,40,40,SPECIES_GOLDEEN,40,40,SPECIES_MAGIKARP,40,40,SPECIES_SEAKING,40,40,SPECIES_MAGIKARP,SPECIES_QUAGSIRE,SPECIES_SEAKING,SPECIES_GOLDEEN,SPECIES_MAGIKARP
D41R0107,10,10,0,25,50,75,50,48,45,48,47,47,45,45,48,20,48,15,SPECIES_SNEASEL,SPECIES_GOLDUCK,SPECIES_QUAGSIRE,SPECIES_GOLDUCK,SPECIES_URSARING,SPECIES_URSARING,SPECIES_QUAGSIRE,SPECIES_QUAGSIRE,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_SNEASEL,SPECIES_GOLDUCK,SPECIES_QUAGSIRE,SPECIES_GOLDUCK,SPECIES_URSARING,SPECIES_URSARING,SPECIES_QUAGSIRE,SPECIES_QUAGSIRE,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_SNEASEL,SPECIES_GOLDUCK,SPECIES_QUAGSIRE,SPECIES_GOLDUCK,SPECIES_URSARING,SPECIES_URSARING,SPECIES_MISDREAVUS,SPECIES_MISDREAVUS,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_ABSOL,SPECIES_MAKUHITA,SPECIES_BRONZOR,SPECIES_CHINGLING,30,40,SPECIES_SEAKING,35,45,SPECIES_SEAKING,30,40,SPECIES_GOLDEEN,30,40,SPECIES_GOLDEEN,30,40,SPECIES_GOLDEEN,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_GOLDEEN,10,10,SPECIES_GOLDEEN,20,20,SPECIES_MAGIKARP,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,40,40,SPECIES_GOLDEEN,40,40,SPECIES_GOLDEEN,40,40,SPECIES_MAGIKARP,40,40,SPECIES_SEAKING,40,40,SPECIES_MAGIKARP,SPECIES_SNEASEL,SPECIES_SEAKING,SPECIES_GOLDEEN,SPECIES_MAGIKARP
D48R0101,0,15,0,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,20,30,SPECIES_WOOPER,20,30,SPECIES_WOOPER,30,40,SPECIES_QUAGSIRE,30,40,SPECIES_QUAGSIRE,30,40,SPECIES_QUAGSIRE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,20,20,SPECIES_MAGIKARP,20,20,SPECIES_MAGIKARP,20,20,SPECIES_MAGIKARP,20,20,SPECIES_POLIWAG,20,20,SPECIES_POLIWAG,40,40,SPECIES_MAGIKARP,40,40,SPECIES_MAGIKARP,40,40,SPECIES_POLIWAG,40,40,SPECIES_POLIWAG,40,40,SPECIES_POLIWAG,SPECIES_NONE,SPECIES_WOOPER,SPECIES_MAGIKARP,SPECIES_MAGIKARP
D50R0101,10,0,30,0,0,0,22,19,20,22,19,20,18,20,20,22,23,23,SPECIES_GOLBAT,SPECIES_GEODUDE,SPECIES_KRABBY,SPECIES_KINGLER,SPECIES_MACHOP,SPECIES_ONIX,SPECIES_WOOPER,SPECIES_QUAGSIRE,SPECIES_GRAVELER,SPECIES_MACHOKE,SPECIES_STEELIX,SPECIES_STEELIX,SPECIES_GOLBAT,SPECIES_GEODUDE,SPECIES_KRABBY,SPECIES_KINGLER,SPECIES_MACHOP,SPECIES_ONIX,SPECIES_WOOPER,SPECIES_QUAGSIRE,SPECIES_GRAVELER,SPECIES_MACHOKE,SPECIES_STEELIX,SPECIES_STEELIX,SPECIES_GOLBAT,SPECIES_GEODUDE,SPECIES_KRABBY,SPECIES_KINGLER,SPECIES_MACHOP,SPECIES_ONIX,SPECIES_ZUBAT,SPECIES_MISDREAVUS,SPECIES_GOLBAT,SPECIES_MACHOKE,SPECIES_STEELIX,SPECIES_STEELIX,SPECIES_ABSOL,SPECIES_MAKUHITA,SPECIES_BRONZOR,SPECIES_CHINGLING,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,20,26,SPECIES_KRABBY,28,31,SPECIES_KINGLER,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,SPECIES_GOLBAT,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE
D17R0112,5,0,0,0,0,0,20,21,20,21,22,22,22,22,23,24,23,24,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_GASTLY,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_RATTATA,SPECIES_ZIGZAGOON,SPECIES_SPINDA,SPECIES_CHATOT,SPECIES_MEDITITE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,SPECIES_RATTATA,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE
T31,25,10,0,25,50,75,41,42,41,42,42,42,44,44,41,43,41,43,SPECIES_TANGELA,SPECIES_PONYTA,SPECIES_TANGELA,SPECIES_PONYTA,SPECIES_URSARING,SPECIES_URSARING,SPECIES_RAPIDASH,SPECIES_RAPIDASH,SPECIES_DODUO,SPECIES_DODRIO,SPECIES_DODUO,SPECIES_DODRIO,SPECIES_TANGELA,SPECIES_PONYTA,SPECIES_TANGELA,SPECIES_PONYTA,SPECIES_URSARING,SPECIES_URSARING,SPECIES_RAPIDASH,SPECIES_RAPIDASH,SPECIES_DODUO,SPECIES_DODRIO,SPECIES_DODUO,SPECIES_DODRIO,SPECIES_TANGELA,SPECIES_PONYTA,SPECIES_TANGELA,SPECIES_PONYTA,SPECIES_URSARING,SPECIES_URSARING,SPECIES_RAPIDASH,SPECIES_RAPIDASH,SPECIES_SNEASEL,SPECIES_SNEASEL,SPECIES_SNEASEL,SPECIES_SNEASEL,SPECIES_WHISMUR,SPECIES_LINOONE,SPECIES_BUIZEL,SPECIES_BIDOOF,30,40,SPECIES_POLIWHIRL,35,45,SPECIES_POLIWHIRL,30,40,SPECIES_POLIWAG,30,40,SPECIES_POLIWAG,48,48,SPECIES_POLIWHIRL,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_POLIWAG,10,10,SPECIES_POLIWAG,20,20,SPECIES_MAGIKARP,20,20,SPECIES_POLIWAG,20,20,SPECIES_POLIWAG,20,20,SPECIES_POLIWAG,20,20,SPECIES_POLIWAG,40,40,SPECIES_POLIWAG,40,40,SPECIES_POLIWAG,40,40,SPECIES_MAGIKARP,40,40,SPECIES_POLIWAG,40,40,SPECIES_MAGIKARP,SPECIES_TANGELA,SPECIES_POLIWHIRL,SPECIES_POLIWAG,SPECIES_MAGIKARP
D41R0101,10,10,0,25,50,75,42,44,42,44,43,43,42,41,45,20,45,15,SPECIES_ONIX,SPECIES_URSARING,SPECIES_ONIX,SPECIES_URSARING,SPECIES_TEDDIURSA,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_ONIX,SPECIES_URSARING,SPECIES_ONIX,SPECIES_URSARING,SPECIES_TEDDIURSA,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_ONIX,SPECIES_URSARING,SPECIES_ONIX,SPECIES_URSARING,SPECIES_TEDDIURSA,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GRAVELER,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_ABSOL,SPECIES_MAKUHITA,SPECIES_BRONZOR,SPECIES_CHINGLING,30,40,SPECIES_SEAKING,35,45,SPECIES_SEAKING,30,40,SPECIES_GOLDEEN,30,40,SPECIES_GOLDEEN,50,50,SPECIES_SEAKING,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_GOLDEEN,10,10,SPECIES_GOLDEEN,20,20,SPECIES_MAGIKARP,20,20,SPECIES_GOLDEEN,20,20,SPECIES_SEAKING,20,20,SPECIES_MAGIKARP,20,20,SPECIES_SEAKING,40,40,SPECIES_GYARADOS,40,40,SPECIES_SEAKING,40,40,SPECIES_SEAKING,40,40,SPECIES_GYARADOS,40,40,SPECIES_SEAKING,SPECIES_ONIX,SPECIES_SEAKING,SPECIES_GYARADOS,SPECIES_MAGIKARP
D41R0103,20,0,0,0,0,0,51,48,51,48,48,48,50,50,51,20,51,15,SPECIES_GOLBAT,SPECIES_ONIX,SPECIES_GOLBAT,SPECIES_ONIX,SPECIES_TEDDIURSA,SPECIES_GOLBAT,SPECIES_URSARING,SPECIES_URSARING,SPECIES_GOLDUCK,SPECIES_LARVITAR,SPECIES_GOLDUCK,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_ONIX,SPECIES_GOLBAT,SPECIES_ONIX,SPECIES_TEDDIURSA,SPECIES_GOLBAT,SPECIES_URSARING,SPECIES_URSARING,SPECIES_GOLDUCK,SPECIES_LARVITAR,SPECIES_GOLDUCK,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_ONIX,SPECIES_GOLBAT,SPECIES_ONIX,SPECIES_TEDDIURSA,SPECIES_GOLBAT,SPECIES_URSARING,SPECIES_URSARING,SPECIES_GOLDUCK,SPECIES_LARVITAR,SPECIES_GOLDUCK,SPECIES_LARVITAR,SPECIES_ABSOL,SPECIES_MAKUHITA,SPECIES_BRONZOR,SPECIES_CHINGLING,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,SPECIES_GOLBAT,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE
D41R0104,10,0,0,0,0,0,45,48,45,46,48,47,30,45,48,20,48,15,SPECIES_QUAGSIRE,SPECIES_GOLDUCK,SPECIES_QUAGSIRE,SPECIES_TEDDIURSA,SPECIES_URSARING,SPECIES_URSARING,SPECIES_PUPITAR,SPECIES_QUAGSIRE,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_QUAGSIRE,SPECIES_GOLDUCK,SPECIES_QUAGSIRE,SPECIES_TEDDIURSA,SPECIES_URSARING,SPECIES_URSARING,SPECIES_PUPITAR,SPECIES_QUAGSIRE,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_MISDREAVUS,SPECIES_GOLDUCK,SPECIES_MISDREAVUS,SPECIES_TEDDIURSA,SPECIES_URSARING,SPECIES_URSARING,SPECIES_PUPITAR,SPECIES_QUAGSIRE,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_ABSOL,SPECIES_MAKUHITA,SPECIES_BRONZOR,SPECIES_CHINGLING,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,SPECIES_QUAGSIRE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE
D41R0102,20,10,0,25,50,75,45,48,45,48,47,47,30,45,48,20,48,15,SPECIES_SNEASEL,SPECIES_GOLDUCK,SPECIES_QUAGSIRE,SPECIES_GOLDUCK,SPECIES_URSARING,SPECIES_URSARING,SPECIES_LARVITAR,SPECIES_QUAGSIRE,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_SNEASEL,SPECIES_GOLDUCK,SPECIES_QUAGSIRE,SPECIES_GOLDUCK,SPECIES_URSARING,SPECIES_URSARING,SPECIES_LARVITAR,SPECIES_QUAGSIRE,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_SNEASEL,SPECIES_GOLDUCK,SPECIES_QUAGSIRE,SPECIES_MISDREAVUS,SPECIES_URSARING,SPECIES_URSARING,SPECIES_LARVITAR,SPECIES_MISDREAVUS,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_GOLBAT,SPECIES_LARVITAR,SPECIES_ABSOL,SPECIES_MAKUHITA,SPECIES_BRONZOR,SPECIES_CHINGLING,30,40,SPECIES_SEAKING,35,45,SPECIES_SEAKING,30,40,SPECIES_GOLDEEN,30,40,SPECIES_GOLDEEN,30,40,SPECIES_GOLDEEN,0,0,SPECIES_NONE,0,0,SPECIES_NONE,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_MAGIKARP,10,10,SPECIES_GOLDEEN,10,10,SPECIES_GOLDEEN,20,20,SPECIES_MAGIKARP,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,20,20,SPECIES_GOLDEEN,40,40,SPECIES_GOLDEEN,40,40,SPECIES_GOLDEEN,40,40,SPECIES_MAGIKARP,40,40,SPECIES_SEAKING,40,40,SPECIES_MAGIKARP,SPECIES_SNEASEL,SPECIES_SEAKING,SPECIES_GOLDEEN,SPECIES_MAGIKARP
090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,0,0,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE,SPECIES_NONE
